project,layer,target,pvalue,classification_type,weighted,minmax,dge_filtering,accuracy,f1_score,recall,precision,auc,auc_ovo,auc_ovr,f1_score_micro,recall_micro,precision_micro,f1_score_weighted,recall_weighted,precision_weighted
TCGA-OV,protein,primary_diagnosis,0.001,node,False,0.5-1,,0.3809523809523809,0.1849710982658959,0.1290322580645161,0.3265306122448979,,0.7836021505376344,0.6645698924731183,0.3809523809523809,0.3809523809523809,0.3809523809523809,0.5461051472612165,0.3809523809523809,0.9640427599611272
TCGA-OV,protein,primary_diagnosis,0.001,node,False,0.8-1,,0.3809523809523809,0.1849710982658959,0.1290322580645161,0.3265306122448979,,0.7836021505376344,0.6645698924731183,0.3809523809523809,0.3809523809523809,0.3809523809523809,0.5461051472612165,0.3809523809523809,0.9640427599611272
TCGA-LUAD,protein,primary_diagnosis,0.01,edge,True,,,0.125,0.091026292971373,0.2823083778966131,0.1924603174603174,,0.6105577837195484,0.6162696818761264,0.125,0.125,0.125,0.1502526791208361,0.125,0.6057692307692307
TCGA-LUAD,protein,primary_diagnosis,0.01,edge,True,0-1,,0.0865384615384615,0.0674967902932464,0.2725044563279857,0.2079588993382096,,0.6164512774806893,0.6174676130932079,0.0865384615384615,0.0865384615384615,0.0865384615384615,0.083810145202694,0.0865384615384615,0.6851257937464835
TCGA-LUAD,protein,primary_diagnosis,0.01,edge,True,0.3-1,,0.125,0.0896459096459096,0.2823083778966131,0.2137448903753251,,0.6167483660130719,0.6183563521344961,0.125,0.125,0.125,0.1522626091856861,0.125,0.6896653374496184
TCGA-LUAD,protein,primary_diagnosis,0.01,edge,True,0.5-1,,0.1346153846153846,0.097992503652881,0.3239750445632798,0.1803099017384731,,0.6145261437908497,0.6171224548327622,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.150236032311504,0.1346153846153846,0.5430446537589396
TCGA-LUAD,protein,primary_diagnosis,0.01,edge,True,0.8-1,,0.1346153846153846,0.0997843997843997,0.3239750445632798,0.1674074074074074,,0.6089319667260843,0.6184496193521792,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1483456829610676,0.1346153846153846,0.4903418803418802
TCGA-LUAD,protein,primary_diagnosis,0.01,edge,False,,,0.1442307692307692,0.1053795300963855,0.3264260249554367,0.1730421865715983,,0.6069711824123589,0.6178119706997003,0.1442307692307692,0.1442307692307692,0.1442307692307692,0.1636156476263071,0.1442307692307692,0.50829973947621
TCGA-LUAD,protein,primary_diagnosis,0.01,edge,False,0-1,,0.1442307692307692,0.1053795300963855,0.3264260249554367,0.1730421865715983,,0.6069711824123589,0.6178119706997003,0.1442307692307692,0.1442307692307692,0.1442307692307692,0.1636156476263071,0.1442307692307692,0.50829973947621
TCGA-LUAD,protein,primary_diagnosis,0.01,edge,False,0.3-1,,0.1442307692307692,0.1053795300963855,0.3264260249554367,0.1730421865715983,,0.6069711824123589,0.6178119706997003,0.1442307692307692,0.1442307692307692,0.1442307692307692,0.1636156476263071,0.1442307692307692,0.50829973947621
TCGA-LUAD,protein,primary_diagnosis,0.01,edge,False,0.5-1,,0.1442307692307692,0.1053795300963855,0.3264260249554367,0.1730421865715983,,0.6069711824123589,0.6178119706997003,0.1442307692307692,0.1442307692307692,0.1442307692307692,0.1636156476263071,0.1442307692307692,0.50829973947621
TCGA-LUAD,protein,primary_diagnosis,0.01,edge,False,0.8-1,,0.1442307692307692,0.1053795300963855,0.3264260249554367,0.1730421865715983,,0.6069711824123589,0.6178119706997003,0.1442307692307692,0.1442307692307692,0.1442307692307692,0.1636156476263071,0.1442307692307692,0.50829973947621
TCGA-LUAD,protein,primary_diagnosis,0.01,both,True,,,0.1346153846153846,0.1006501469296387,0.3239750445632798,0.180718954248366,,0.6139000297088532,0.618763743931782,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1497775045869419,0.1346153846153846,0.5411513323278029
TCGA-LUAD,protein,primary_diagnosis,0.01,both,True,0-1,,0.0865384615384615,0.0671802973296946,0.2725044563279857,0.2090626419313139,,0.6194474153297682,0.6194554610291254,0.0865384615384615,0.0865384615384615,0.0865384615384615,0.0842568588847018,0.0865384615384615,0.6870288552240129
TCGA-LUAD,protein,primary_diagnosis,0.01,both,True,0.3-1,,0.1346153846153846,0.0967969550578246,0.3239750445632798,0.2161531279178337,,0.6175646167557932,0.6197396969491306,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1530958413567109,0.1346153846153846,0.6881598793363499
TCGA-LUAD,protein,primary_diagnosis,0.01,both,True,0.5-1,,0.1346153846153846,0.0973804460646565,0.3239750445632798,0.1959249084249084,,0.6166347296494356,0.6196705686828845,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1515670002512107,0.1346153846153846,0.6064771766694844
TCGA-LUAD,protein,primary_diagnosis,0.01,both,True,0.8-1,,0.1346153846153846,0.1006501469296387,0.3239750445632798,0.180718954248366,,0.6139000297088532,0.618763743931782,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1497775045869419,0.1346153846153846,0.5411513323278029
TCGA-LUAD,protein,primary_diagnosis,0.01,both,False,,,0.1346153846153846,0.1005641268799163,0.3239750445632798,0.1679306942902947,,0.6111794414735592,0.6190918930785952,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1483231908333122,0.1346153846153846,0.4903369475511538
TCGA-LUAD,protein,primary_diagnosis,0.01,both,False,0-1,,0.1346153846153846,0.1005641268799163,0.3239750445632798,0.1679306942902947,,0.6111794414735592,0.6190918930785952,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1483231908333122,0.1346153846153846,0.4903369475511538
TCGA-LUAD,protein,primary_diagnosis,0.01,both,False,0.3-1,,0.1346153846153846,0.1005641268799163,0.3239750445632798,0.1679306942902947,,0.6111794414735592,0.6190918930785952,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1483231908333122,0.1346153846153846,0.4903369475511538
TCGA-LUAD,protein,primary_diagnosis,0.01,both,False,0.5-1,,0.1346153846153846,0.1005641268799163,0.3239750445632798,0.1679306942902947,,0.6111794414735592,0.6190918930785952,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1483231908333122,0.1346153846153846,0.4903369475511538
TCGA-LUAD,protein,primary_diagnosis,0.01,both,False,0.8-1,,0.1346153846153846,0.1005641268799163,0.3239750445632798,0.1679306942902947,,0.6111794414735592,0.6190918930785952,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1483231908333122,0.1346153846153846,0.4903369475511538
TCGA-LUAD,protein,primary_diagnosis,0.01,node,True,,,0.0961538461538461,0.0797849901340409,0.3141711229946524,0.2318986568986568,,0.6280046791443851,0.6418604707792636,0.0961538461538461,0.0961538461538461,0.0961538461538461,0.0901486959662097,0.0961538461538461,0.7103374189912651
TCGA-LUAD,protein,primary_diagnosis,0.01,node,True,0-1,,0.0865384615384615,0.0683154560838617,0.3065953654188948,0.2087505087505087,,0.6371301247771838,0.6396487285923715,0.0865384615384615,0.0865384615384615,0.0865384615384615,0.0755912104409822,0.0865384615384615,0.6809570771109232
TCGA-LUAD,protein,primary_diagnosis,0.01,node,True,0.3-1,,0.0865384615384615,0.067441044735848,0.3065953654188948,0.2130903921948697,,0.6334232026143791,0.6331692605833994,0.0865384615384615,0.0865384615384615,0.0865384615384615,0.0762988630278576,0.0865384615384615,0.6875363442527622
TCGA-LUAD,protein,primary_diagnosis,0.01,node,True,0.5-1,,0.0961538461538461,0.0783702213279678,0.3141711229946524,0.231060606060606,,0.6306120023767082,0.6315976109208242,0.0961538461538461,0.0961538461538461,0.0961538461538461,0.0899615642573389,0.0961538461538461,0.7102272727272728
TCGA-LUAD,protein,primary_diagnosis,0.01,node,True,0.8-1,,0.0961538461538461,0.0797849901340409,0.3141711229946524,0.2318986568986568,,0.6287607694592989,0.6290046284339099,0.0961538461538461,0.0961538461538461,0.0961538461538461,0.0901486959662097,0.0961538461538461,0.7103374189912651
TCGA-LUAD,protein,primary_diagnosis,0.01,node,False,,,0.0961538461538461,0.0797849901340409,0.3141711229946524,0.2318986568986568,,0.6268322935234701,0.6266989889448055,0.0961538461538461,0.0961538461538461,0.0961538461538461,0.0901486959662097,0.0961538461538461,0.7103374189912651
TCGA-LUAD,protein,primary_diagnosis,0.01,node,False,0-1,,0.0961538461538461,0.0797849901340409,0.3141711229946524,0.2318986568986568,,0.6268322935234701,0.6266989889448055,0.0961538461538461,0.0961538461538461,0.0961538461538461,0.0901486959662097,0.0961538461538461,0.7103374189912651
TCGA-LUAD,protein,primary_diagnosis,0.01,node,False,0.3-1,,0.0961538461538461,0.0797849901340409,0.3141711229946524,0.2318986568986568,,0.6268322935234701,0.6266989889448055,0.0961538461538461,0.0961538461538461,0.0961538461538461,0.0901486959662097,0.0961538461538461,0.7103374189912651
TCGA-LUAD,protein,primary_diagnosis,0.01,node,False,0.5-1,,0.0961538461538461,0.0797849901340409,0.3141711229946524,0.2318986568986568,,0.6268322935234701,0.6266989889448055,0.0961538461538461,0.0961538461538461,0.0961538461538461,0.0901486959662097,0.0961538461538461,0.7103374189912651
TCGA-LUAD,protein,primary_diagnosis,0.01,node,False,0.8-1,,0.0961538461538461,0.0797849901340409,0.3141711229946524,0.2318986568986568,,0.6268322935234701,0.6266989889448055,0.0961538461538461,0.0961538461538461,0.0961538461538461,0.0901486959662097,0.0961538461538461,0.7103374189912651
TCGA-LUAD,protein,primary_diagnosis,0.001,edge,True,,,0.1346153846153846,0.1056498571742474,0.3052584670231729,0.1849548112706007,,0.5853747029114676,0.5999305479328421,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1391616170579585,0.1346153846153846,0.5063121089436878
TCGA-LUAD,protein,primary_diagnosis,0.001,edge,True,0-1,,0.1057692307692307,0.0873225003659786,0.2979055258467023,0.2323418003565062,,0.5746709744503863,0.5823232024302383,0.1057692307692307,0.1057692307692307,0.1057692307692307,0.0830546265328874,0.1057692307692307,0.7150735294117647
TCGA-LUAD,protein,primary_diagnosis,0.001,edge,True,0.3-1,,0.1057692307692307,0.0874371661153193,0.2979055258467023,0.2323418003565062,,0.57642082590612,0.5867600795230169,0.1057692307692307,0.1057692307692307,0.1057692307692307,0.0829553965574964,0.1057692307692307,0.7150028280542986
TCGA-LUAD,protein,primary_diagnosis,0.001,edge,True,0.5-1,,0.1346153846153846,0.1045147591200222,0.3052584670231729,0.2375816993464052,,0.5834477124183006,0.5941793793200458,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1395415622389306,0.1346153846153846,0.7208521870286576
TCGA-LUAD,protein,primary_diagnosis,0.001,edge,True,0.8-1,,0.1346153846153846,0.1056498571742474,0.3052584670231729,0.1849548112706007,,0.5815708556149733,0.6006544266932671,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1391616170579585,0.1346153846153846,0.5063121089436878
TCGA-LUAD,protein,primary_diagnosis,0.001,edge,False,,,0.1442307692307692,0.1110735735735735,0.3077094474153297,0.1958152958152958,,0.5833192216280452,0.5990413615130045,0.1442307692307692,0.1442307692307692,0.1442307692307692,0.1572028759528759,0.1442307692307692,0.5411588411588412
TCGA-LUAD,protein,primary_diagnosis,0.001,edge,False,0-1,,0.1442307692307692,0.1110735735735735,0.3077094474153297,0.1958152958152958,,0.5833192216280452,0.5990413615130045,0.1442307692307692,0.1442307692307692,0.1442307692307692,0.1572028759528759,0.1442307692307692,0.5411588411588412
TCGA-LUAD,protein,primary_diagnosis,0.001,edge,False,0.3-1,,0.1442307692307692,0.1110735735735735,0.3077094474153297,0.1958152958152958,,0.5833192216280452,0.5990413615130045,0.1442307692307692,0.1442307692307692,0.1442307692307692,0.1572028759528759,0.1442307692307692,0.5411588411588412
TCGA-LUAD,protein,primary_diagnosis,0.001,edge,False,0.5-1,,0.1442307692307692,0.1110735735735735,0.3077094474153297,0.1958152958152958,,0.5833192216280452,0.5990413615130045,0.1442307692307692,0.1442307692307692,0.1442307692307692,0.1572028759528759,0.1442307692307692,0.5411588411588412
TCGA-LUAD,protein,primary_diagnosis,0.001,edge,False,0.8-1,,0.1442307692307692,0.1110735735735735,0.3077094474153297,0.1958152958152958,,0.5833192216280452,0.5990413615130045,0.1442307692307692,0.1442307692307692,0.1442307692307692,0.1572028759528759,0.1442307692307692,0.5411588411588412
TCGA-LUAD,protein,primary_diagnosis,0.001,both,True,,,0.1346153846153846,0.1058477418161048,0.3052584670231729,0.1850408645006701,,0.5874131016042782,0.6013172227074453,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1391297393202233,0.1346153846153846,0.5062877587164979
TCGA-LUAD,protein,primary_diagnosis,0.001,both,True,0-1,,0.0961538461538461,0.0801271443334133,0.2903297682709447,0.2262541380188439,,0.576216577540107,0.5835638399145988,0.0961538461538461,0.0961538461538461,0.0961538461538461,0.0744418097805357,0.0961538461538461,0.7076746782629137
TCGA-LUAD,protein,primary_diagnosis,0.001,both,True,0.3-1,,0.0961538461538461,0.0807423105832544,0.2903297682709447,0.2265697945845004,,0.5791859774212715,0.5889615784270918,0.0961538461538461,0.0961538461538461,0.0961538461538461,0.0744580799206449,0.0961538461538461,0.7076768207282913
TCGA-LUAD,protein,primary_diagnosis,0.001,both,True,0.5-1,,0.125,0.0970962754499339,0.2976827094474153,0.2311612364243943,,0.5844184491978609,0.5963513251133817,0.125,0.125,0.125,0.1305929386956591,0.125,0.7129940235203394
TCGA-LUAD,protein,primary_diagnosis,0.001,both,True,0.8-1,,0.1346153846153846,0.1058477418161048,0.3052584670231729,0.1850408645006701,,0.5874131016042782,0.6013172227074453,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1391297393202233,0.1346153846153846,0.5062877587164979
TCGA-LUAD,protein,primary_diagnosis,0.001,both,False,,,0.1442307692307692,0.111271458215431,0.3077094474153297,0.1959013490453652,,0.5874688057040999,0.6011604787331913,0.1442307692307692,0.1442307692307692,0.1442307692307692,0.1571709982151408,0.1442307692307692,0.5411344909316512
TCGA-LUAD,protein,primary_diagnosis,0.001,both,False,0-1,,0.1442307692307692,0.111271458215431,0.3077094474153297,0.1959013490453652,,0.5874688057040999,0.6011604787331913,0.1442307692307692,0.1442307692307692,0.1442307692307692,0.1571709982151408,0.1442307692307692,0.5411344909316512
TCGA-LUAD,protein,primary_diagnosis,0.001,both,False,0.3-1,,0.1442307692307692,0.111271458215431,0.3077094474153297,0.1959013490453652,,0.5874688057040999,0.6011604787331913,0.1442307692307692,0.1442307692307692,0.1442307692307692,0.1571709982151408,0.1442307692307692,0.5411344909316512
TCGA-LUAD,protein,primary_diagnosis,0.001,both,False,0.5-1,,0.1442307692307692,0.111271458215431,0.3077094474153297,0.1959013490453652,,0.5874688057040999,0.6011604787331913,0.1442307692307692,0.1442307692307692,0.1442307692307692,0.1571709982151408,0.1442307692307692,0.5411344909316512
TCGA-LUAD,protein,primary_diagnosis,0.001,both,False,0.8-1,,0.1442307692307692,0.111271458215431,0.3077094474153297,0.1959013490453652,,0.5874688057040999,0.6011604787331913,0.1442307692307692,0.1442307692307692,0.1442307692307692,0.1571709982151408,0.1442307692307692,0.5411344909316512
TCGA-LUAD,protein,primary_diagnosis,0.001,node,True,,,0.0961538461538461,0.0797849901340409,0.3141711229946524,0.2318986568986568,,0.6280046791443851,0.6418604707792636,0.0961538461538461,0.0961538461538461,0.0961538461538461,0.0901486959662097,0.0961538461538461,0.7103374189912651
TCGA-LUAD,protein,primary_diagnosis,0.001,node,True,0-1,,0.0865384615384615,0.0683154560838617,0.3065953654188948,0.2087505087505087,,0.6371301247771838,0.6396487285923715,0.0865384615384615,0.0865384615384615,0.0865384615384615,0.0755912104409822,0.0865384615384615,0.6809570771109232
TCGA-LUAD,protein,primary_diagnosis,0.001,node,True,0.3-1,,0.0865384615384615,0.067441044735848,0.3065953654188948,0.2130903921948697,,0.6334232026143791,0.6331692605833994,0.0865384615384615,0.0865384615384615,0.0865384615384615,0.0762988630278576,0.0865384615384615,0.6875363442527622
TCGA-LUAD,protein,primary_diagnosis,0.001,node,True,0.5-1,,0.0961538461538461,0.0783702213279678,0.3141711229946524,0.231060606060606,,0.6306120023767082,0.6315976109208242,0.0961538461538461,0.0961538461538461,0.0961538461538461,0.0899615642573389,0.0961538461538461,0.7102272727272728
TCGA-LUAD,protein,primary_diagnosis,0.001,node,True,0.8-1,,0.0961538461538461,0.0797849901340409,0.3141711229946524,0.2318986568986568,,0.6287607694592989,0.6290046284339099,0.0961538461538461,0.0961538461538461,0.0961538461538461,0.0901486959662097,0.0961538461538461,0.7103374189912651
TCGA-LUAD,protein,primary_diagnosis,0.001,node,False,,,0.0961538461538461,0.0797849901340409,0.3141711229946524,0.2318986568986568,,0.6268322935234701,0.6266989889448055,0.0961538461538461,0.0961538461538461,0.0961538461538461,0.0901486959662097,0.0961538461538461,0.7103374189912651
TCGA-LUAD,protein,primary_diagnosis,0.001,node,False,0-1,,0.0961538461538461,0.0797849901340409,0.3141711229946524,0.2318986568986568,,0.6268322935234701,0.6266989889448055,0.0961538461538461,0.0961538461538461,0.0961538461538461,0.0901486959662097,0.0961538461538461,0.7103374189912651
TCGA-LUAD,protein,primary_diagnosis,0.001,node,False,0.3-1,,0.0961538461538461,0.0797849901340409,0.3141711229946524,0.2318986568986568,,0.6268322935234701,0.6266989889448055,0.0961538461538461,0.0961538461538461,0.0961538461538461,0.0901486959662097,0.0961538461538461,0.7103374189912651
TCGA-LUAD,protein,primary_diagnosis,0.001,node,False,0.5-1,,0.0961538461538461,0.0797849901340409,0.3141711229946524,0.2318986568986568,,0.6268322935234701,0.6266989889448055,0.0961538461538461,0.0961538461538461,0.0961538461538461,0.0901486959662097,0.0961538461538461,0.7103374189912651
TCGA-LUAD,protein,primary_diagnosis,0.001,node,False,0.8-1,,0.0961538461538461,0.0797849901340409,0.3141711229946524,0.2318986568986568,,0.6268322935234701,0.6266989889448055,0.0961538461538461,0.0961538461538461,0.0961538461538461,0.0901486959662097,0.0961538461538461,0.7103374189912651
TCGA-LUAD,protein,primary_diagnosis,0.0001,edge,True,,,0.1057692307692307,0.0743295019157088,0.1931818181818182,0.0542497625830959,,0.5409410279263221,0.5434174783451563,0.1057692307692307,0.1057692307692307,0.1057692307692307,0.0695402298850574,0.1057692307692307,0.0550761560376945
TCGA-LUAD,protein,primary_diagnosis,0.0001,edge,True,0-1,,0.0865384615384615,0.0685056741768288,0.178030303030303,0.0516344850948509,,0.5402510398098634,0.5405812519319843,0.0865384615384615,0.0865384615384615,0.0865384615384615,0.0597863422220827,0.0865384615384615,0.049307184177611
TCGA-LUAD,protein,primary_diagnosis,0.0001,edge,True,0.3-1,,0.0865384615384615,0.0661227661227661,0.178030303030303,0.0491172991172991,,0.5435969994058231,0.5425185650439746,0.0865384615384615,0.0865384615384615,0.0865384615384615,0.0583288506365429,0.0865384615384615,0.0475282975282975
TCGA-LUAD,protein,primary_diagnosis,0.0001,edge,True,0.5-1,,0.1057692307692307,0.0767921031078925,0.1931818181818182,0.0568783068783068,,0.5409573677956031,0.5431455542732657,0.1057692307692307,0.1057692307692307,0.1057692307692307,0.0713376239692029,0.1057692307692307,0.057081807081807
TCGA-LUAD,protein,primary_diagnosis,0.0001,edge,True,0.8-1,,0.1057692307692307,0.0743295019157088,0.1931818181818182,0.0542857142857142,,0.5410747177658943,0.5445333485404973,0.1057692307692307,0.1057692307692307,0.1057692307692307,0.0695844385499557,0.1057692307692307,0.0551098901098901
TCGA-LUAD,protein,primary_diagnosis,0.0001,edge,False,,,0.1057692307692307,0.0743295019157088,0.1931818181818182,0.0542497625830959,,0.541285650623886,0.5439027652167416,0.1057692307692307,0.1057692307692307,0.1057692307692307,0.0695402298850574,0.1057692307692307,0.0550761560376945
TCGA-LUAD,protein,primary_diagnosis,0.0001,edge,False,0-1,,0.1057692307692307,0.0743295019157088,0.1931818181818182,0.0542497625830959,,0.541285650623886,0.5439027652167416,0.1057692307692307,0.1057692307692307,0.1057692307692307,0.0695402298850574,0.1057692307692307,0.0550761560376945
TCGA-LUAD,protein,primary_diagnosis,0.0001,edge,False,0.3-1,,0.1057692307692307,0.0743295019157088,0.1931818181818182,0.0542497625830959,,0.541285650623886,0.5439027652167416,0.1057692307692307,0.1057692307692307,0.1057692307692307,0.0695402298850574,0.1057692307692307,0.0550761560376945
TCGA-LUAD,protein,primary_diagnosis,0.0001,edge,False,0.5-1,,0.1057692307692307,0.0743295019157088,0.1931818181818182,0.0542497625830959,,0.541285650623886,0.5439027652167416,0.1057692307692307,0.1057692307692307,0.1057692307692307,0.0695402298850574,0.1057692307692307,0.0550761560376945
TCGA-LUAD,protein,primary_diagnosis,0.0001,edge,False,0.8-1,,0.1057692307692307,0.0743295019157088,0.1931818181818182,0.0542497625830959,,0.541285650623886,0.5439027652167416,0.1057692307692307,0.1057692307692307,0.1057692307692307,0.0695402298850574,0.1057692307692307,0.0550761560376945
TCGA-LUAD,protein,primary_diagnosis,0.0001,both,True,,,0.1057692307692307,0.0743295019157088,0.1931818181818182,0.0542857142857142,,0.5408860665478312,0.5456121935424054,0.1057692307692307,0.1057692307692307,0.1057692307692307,0.0695844385499557,0.1057692307692307,0.0551098901098901
TCGA-LUAD,protein,primary_diagnosis,0.0001,both,True,0-1,,0.0865384615384615,0.0684437618838672,0.178030303030303,0.0521161159192237,,0.5412915923945337,0.5428736526809065,0.0865384615384615,0.0865384615384615,0.0865384615384615,0.0606186924089513,0.0865384615384615,0.0506396386854687
TCGA-LUAD,protein,primary_diagnosis,0.0001,both,True,0.3-1,,0.0865384615384615,0.0664610546686018,0.178030303030303,0.0504722464399883,,0.5406914735591207,0.5440402043850966,0.0865384615384615,0.0865384615384615,0.0865384615384615,0.0600694056789847,0.0865384615384615,0.05020957682248
TCGA-LUAD,protein,primary_diagnosis,0.0001,both,True,0.5-1,,0.1057692307692307,0.0768897768897769,0.1931818181818182,0.058080808080808,,0.5438116458704695,0.5459083862116484,0.1057692307692307,0.1057692307692307,0.1057692307692307,0.0732882502113271,0.1057692307692307,0.06002331002331
TCGA-LUAD,protein,primary_diagnosis,0.0001,both,True,0.8-1,,0.1057692307692307,0.0743295019157088,0.1931818181818182,0.0542857142857142,,0.5408860665478312,0.5456121935424054,0.1057692307692307,0.1057692307692307,0.1057692307692307,0.0695844385499557,0.1057692307692307,0.0551098901098901
TCGA-LUAD,protein,primary_diagnosis,0.0001,both,False,,,0.1057692307692307,0.0743295019157088,0.1931818181818182,0.0542497625830959,,0.5368969102792632,0.5435252574755324,0.1057692307692307,0.1057692307692307,0.1057692307692307,0.0695402298850574,0.1057692307692307,0.0550761560376945
TCGA-LUAD,protein,primary_diagnosis,0.0001,both,False,0-1,,0.1057692307692307,0.0743295019157088,0.1931818181818182,0.0542497625830959,,0.5368969102792632,0.5435252574755324,0.1057692307692307,0.1057692307692307,0.1057692307692307,0.0695402298850574,0.1057692307692307,0.0550761560376945
TCGA-LUAD,protein,primary_diagnosis,0.0001,both,False,0.3-1,,0.1057692307692307,0.0743295019157088,0.1931818181818182,0.0542497625830959,,0.5368969102792632,0.5435252574755324,0.1057692307692307,0.1057692307692307,0.1057692307692307,0.0695402298850574,0.1057692307692307,0.0550761560376945
TCGA-LUAD,protein,primary_diagnosis,0.0001,both,False,0.5-1,,0.1057692307692307,0.0743295019157088,0.1931818181818182,0.0542497625830959,,0.5368969102792632,0.5435252574755324,0.1057692307692307,0.1057692307692307,0.1057692307692307,0.0695402298850574,0.1057692307692307,0.0550761560376945
TCGA-LUAD,protein,primary_diagnosis,0.0001,both,False,0.8-1,,0.1057692307692307,0.0743295019157088,0.1931818181818182,0.0542497625830959,,0.5368969102792632,0.5435252574755324,0.1057692307692307,0.1057692307692307,0.1057692307692307,0.0695402298850574,0.1057692307692307,0.0550761560376945
TCGA-LUAD,protein,primary_diagnosis,0.0001,node,True,,,0.0961538461538461,0.0797849901340409,0.3141711229946524,0.2318986568986568,,0.6280046791443851,0.6418604707792636,0.0961538461538461,0.0961538461538461,0.0961538461538461,0.0901486959662097,0.0961538461538461,0.7103374189912651
TCGA-LUAD,protein,primary_diagnosis,0.0001,node,True,0-1,,0.0865384615384615,0.0683154560838617,0.3065953654188948,0.2087505087505087,,0.6371301247771838,0.6396487285923715,0.0865384615384615,0.0865384615384615,0.0865384615384615,0.0755912104409822,0.0865384615384615,0.6809570771109232
TCGA-LUAD,protein,primary_diagnosis,0.0001,node,True,0.3-1,,0.0865384615384615,0.067441044735848,0.3065953654188948,0.2130903921948697,,0.6334232026143791,0.6331692605833994,0.0865384615384615,0.0865384615384615,0.0865384615384615,0.0762988630278576,0.0865384615384615,0.6875363442527622
TCGA-LUAD,protein,primary_diagnosis,0.0001,node,True,0.5-1,,0.0961538461538461,0.0783702213279678,0.3141711229946524,0.231060606060606,,0.6306120023767082,0.6315976109208242,0.0961538461538461,0.0961538461538461,0.0961538461538461,0.0899615642573389,0.0961538461538461,0.7102272727272728
TCGA-LUAD,protein,primary_diagnosis,0.0001,node,True,0.8-1,,0.0961538461538461,0.0797849901340409,0.3141711229946524,0.2318986568986568,,0.6287607694592989,0.6290046284339099,0.0961538461538461,0.0961538461538461,0.0961538461538461,0.0901486959662097,0.0961538461538461,0.7103374189912651
TCGA-LUAD,protein,primary_diagnosis,0.0001,node,False,,,0.0961538461538461,0.0797849901340409,0.3141711229946524,0.2318986568986568,,0.6268322935234701,0.6266989889448055,0.0961538461538461,0.0961538461538461,0.0961538461538461,0.0901486959662097,0.0961538461538461,0.7103374189912651
TCGA-LUAD,protein,primary_diagnosis,0.0001,node,False,0-1,,0.0961538461538461,0.0797849901340409,0.3141711229946524,0.2318986568986568,,0.6268322935234701,0.6266989889448055,0.0961538461538461,0.0961538461538461,0.0961538461538461,0.0901486959662097,0.0961538461538461,0.7103374189912651
TCGA-LUAD,protein,primary_diagnosis,0.0001,node,False,0.3-1,,0.0961538461538461,0.0797849901340409,0.3141711229946524,0.2318986568986568,,0.6268322935234701,0.6266989889448055,0.0961538461538461,0.0961538461538461,0.0961538461538461,0.0901486959662097,0.0961538461538461,0.7103374189912651
TCGA-LUAD,protein,primary_diagnosis,0.0001,node,False,0.5-1,,0.0961538461538461,0.0797849901340409,0.3141711229946524,0.2318986568986568,,0.6268322935234701,0.6266989889448055,0.0961538461538461,0.0961538461538461,0.0961538461538461,0.0901486959662097,0.0961538461538461,0.7103374189912651
TCGA-LUAD,protein,primary_diagnosis,0.0001,node,False,0.8-1,,0.0961538461538461,0.0797849901340409,0.3141711229946524,0.2318986568986568,,0.6268322935234701,0.6266989889448055,0.0961538461538461,0.0961538461538461,0.0961538461538461,0.0901486959662097,0.0961538461538461,0.7103374189912651
TCGA-LGG,mrna,primary_diagnosis,0.01,edge,True,,1000.0,0.567741935483871,0.5223889030143797,0.5278864261915109,0.5264440911499735,,0.7407756861369706,0.7516648502863035,0.567741935483871,0.567741935483871,0.567741935483871,0.5575338533336615,0.567741935483871,0.5571424175598749
TCGA-LGG,mrna,primary_diagnosis,0.01,edge,True,0-1,1000.0,0.567741935483871,0.5171390752658725,0.5251873708608766,0.52,,0.7727913874211821,0.7833488106383689,0.567741935483871,0.567741935483871,0.567741935483871,0.5543439947348195,0.567741935483871,0.5518709677419356
TCGA-LGG,mrna,primary_diagnosis,0.01,edge,True,0.3-1,1000.0,0.5548387096774193,0.5132476130935079,0.5165869911632622,0.5168845315904139,,0.7731929417924066,0.7837794693312451,0.5548387096774193,0.5548387096774193,0.5548387096774193,0.547937921655628,0.5548387096774193,0.5483765549230445
TCGA-LGG,mrna,primary_diagnosis,0.01,edge,True,0.5-1,1000.0,0.5483870967741935,0.5091776495620607,0.510937273649138,0.5125116713352008,,0.7715638509572497,0.7821741366035969,0.5483870967741935,0.5483870967741935,0.5483870967741935,0.544086934975753,0.5483870967741935,0.5452805638384385
