project,layer,target,pvalue,classification_type,weighted,minmax,dge_filtering,accuracy,accuracy_std,f1_score,f1_score_std,recall,recall_std,precision,precision_std,auc,auc_std,auc_ovo,auc_ovo_std,auc_ovr,auc_ovr_std,f1_score_micro,f1_score_micro_std,recall_micro,recall_micro_std,precision_micro,precision_micro_std,f1_score_weighted,f1_score_weighted_std,recall_weighted,recall_weighted_std,precision_weighted,precision_weighted_std
TCGA-LUAD,mirna,vital_status,0.01,edge,False,0-1,N/A,0.5657545271629779,0.07016760410801502,0.4223925467622946,0.045203822473969965,0.4473846153846154,0.11277773081618256,0.4228343728343728,0.05928974303889962,0.5550837606837606,0.10369714440293618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LUAD,mirna,vital_status,0.01,edge,False,0.3-1,N/A,0.5657545271629779,0.07016760410801502,0.4223925467622946,0.045203822473969965,0.4473846153846154,0.11277773081618256,0.4228343728343728,0.05928974303889962,0.5550837606837606,0.10369714440293618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LUAD,mirna,vital_status,0.01,edge,False,0.5-1,N/A,0.5657545271629779,0.07016760410801502,0.4223925467622946,0.045203822473969965,0.4473846153846154,0.11277773081618256,0.4228343728343728,0.05928974303889962,0.5550837606837606,0.10369714440293618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LUAD,mirna,vital_status,0.01,edge,False,0.8-1,N/A,0.5657545271629779,0.07016760410801502,0.4223925467622946,0.045203822473969965,0.4473846153846154,0.11277773081618256,0.4228343728343728,0.05928974303889962,0.5550837606837606,0.10369714440293618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LUAD,mirna,vital_status,0.01,edge,False,N/A,N/A,0.5657545271629779,0.07016760410801502,0.4223925467622946,0.045203822473969965,0.4473846153846154,0.11277773081618256,0.4228343728343728,0.05928974303889962,0.5550837606837606,0.10369714440293618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LUAD,mirna,vital_status,0.01,edge,True,0-1,N/A,0.5514285714285714,0.05409287505926602,0.3692796867293452,0.08824506261359837,0.384,0.15303478353111166,0.3813483642793988,0.03064703477680093,0.561565811965812,0.09127760929042955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LUAD,mirna,vital_status,0.01,edge,True,0.3-1,N/A,0.5600804828973842,0.07178244306020491,0.4081975772765246,0.06882570570182792,0.4316923076923077,0.1282084102144011,0.41081933896579204,0.05762043668183413,0.5551282051282052,0.09885169612835534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LUAD,mirna,vital_status,0.01,edge,True,0.5-1,N/A,0.5600804828973842,0.06961750270378829,0.4089478773965727,0.057679995969826606,0.4316923076923077,0.11847951911492606,0.411903198745304,0.051252396298137444,0.5559452991452991,0.10179845157218245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LUAD,mirna,vital_status,0.01,edge,True,0.8-1,N/A,0.562897384305835,0.06943874486806215,0.4207598937010702,0.04598686819268008,0.4473846153846154,0.11277773081618256,0.4195010395010395,0.060184937788219504,0.55471452991453,0.10190773336819213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LUAD,mirna,vital_status,0.01,edge,True,N/A,N/A,0.562897384305835,0.06943874486806215,0.4207598937010702,0.04598686819268008,0.4473846153846154,0.11277773081618256,0.4195010395010395,0.060184937788219504,0.5557948717948717,0.10374258279997979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LUAD,mirna,vital_status,0.01,node,False,0-1,N/A,0.5091750503018109,0.11392706995992716,0.4021214712743449,0.2349194562597878,0.5796923076923077,0.35874105971995185,0.31278753925812747,0.1843223959877987,0.535131623931624,0.11136901783830364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LUAD,mirna,vital_status,0.01,node,False,0.3-1,N/A,0.5091750503018109,0.11392706995992716,0.4021214712743449,0.2349194562597878,0.5796923076923077,0.35874105971995185,0.31278753925812747,0.1843223959877987,0.535131623931624,0.11136901783830364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LUAD,mirna,vital_status,0.01,node,False,0.5-1,N/A,0.5091750503018109,0.11392706995992716,0.4021214712743449,0.2349194562597878,0.5796923076923077,0.35874105971995185,0.31278753925812747,0.1843223959877987,0.535131623931624,0.11136901783830364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LUAD,mirna,vital_status,0.01,node,False,0.8-1,N/A,0.5091750503018109,0.11392706995992716,0.4021214712743449,0.2349194562597878,0.5796923076923077,0.35874105971995185,0.31278753925812747,0.1843223959877987,0.535131623931624,0.11136901783830364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LUAD,mirna,vital_status,0.01,node,False,N/A,N/A,0.5091750503018109,0.11392706995992716,0.4021214712743449,0.2349194562597878,0.5796923076923077,0.35874105971995185,0.31278753925812747,0.1843223959877987,0.535131623931624,0.11136901783830364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LUAD,mirna,vital_status,0.01,node,True,0-1,N/A,0.48921529175050305,0.11224457481995911,0.3882358333460651,0.2308153773367024,0.5646153846153846,0.35189428213430324,0.29929510055388275,0.17898665402571645,0.5372717948717949,0.11567672401156624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LUAD,mirna,vital_status,0.01,node,True,0.3-1,N/A,0.5034607645875251,0.11115461023280383,0.39872041444066697,0.2344050997265783,0.5723076923076923,0.35054648798224525,0.3098686488137664,0.18433757064002912,0.5382905982905983,0.11567933806694558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LUAD,mirna,vital_status,0.01,node,True,0.5-1,N/A,0.5091348088531187,0.10691146455281979,0.4065450142209456,0.23673717950101625,0.5876923076923077,0.35975172240747916,0.3152380952380952,0.18563829675872914,0.5357470085470085,0.113698388743609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LUAD,mirna,vital_status,0.01,node,True,0.8-1,N/A,0.506317907444668,0.11259469971745113,0.4005479723095415,0.23369844480245583,0.5796923076923077,0.35874105971995185,0.31086834733893554,0.18281700011884186,0.5377982905982905,0.11400152791652493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LUAD,mirna,vital_status,0.01,node,True,N/A,N/A,0.506317907444668,0.11259469971745113,0.4005479723095415,0.23369844480245583,0.5796923076923077,0.35874105971995185,0.31086834733893554,0.18281700011884186,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LUAD,mrna,primary_diagnosis,0.0001,both,False,0-1,1000.0,0.22020460358056265,0.08561641313285377,0.16569580290138916,0.08726967969573193,0.2086477734152153,0.11454993653354563,0.2689483388440179,0.0762360829863929,0.6100340143199288,0.03533996286567652,0.5874308701634283,0.06720656682201773,0.0,0.0,0.22020460358056265,0.08561641313285377,0.22020460358056265,0.08561641313285377,0.22020460358056265,0.08561641313285377,0.26424459890591484,0.08562893446952431,0.22020460358056265,0.08561641313285377,0.6553476079179008,0.04910902216204367
TCGA-LUAD,mrna,primary_diagnosis,0.0001,both,False,0.3-1,1000.0,0.22020460358056265,0.08561641313285377,0.16569580290138916,0.08726967969573193,0.2086477734152153,0.11454993653354563,0.2689483388440179,0.0762360829863929,0.6100340143199288,0.03533996286567652,0.5874308701634283,0.06720656682201773,0.0,0.0,0.22020460358056265,0.08561641313285377,0.22020460358056265,0.08561641313285377,0.22020460358056265,0.08561641313285377,0.26424459890591484,0.08562893446952431,0.22020460358056265,0.08561641313285377,0.6553476079179008,0.04910902216204367
TCGA-LUAD,mrna,primary_diagnosis,0.0001,both,False,0.5-1,1000.0,0.22020460358056265,0.08561641313285377,0.16569580290138916,0.08726967969573193,0.2086477734152153,0.11454993653354563,0.2689483388440179,0.0762360829863929,0.6100340143199288,0.03533996286567652,0.5874308701634283,0.06720656682201773,0.0,0.0,0.22020460358056265,0.08561641313285377,0.22020460358056265,0.08561641313285377,0.22020460358056265,0.08561641313285377,0.26424459890591484,0.08562893446952431,0.22020460358056265,0.08561641313285377,0.6553476079179008,0.04910902216204367
TCGA-LUAD,mrna,primary_diagnosis,0.0001,both,False,0.8-1,1000.0,0.22020460358056265,0.08561641313285377,0.16569580290138916,0.08726967969573193,0.2086477734152153,0.11454993653354563,0.2689483388440179,0.0762360829863929,0.6100340143199288,0.03533996286567652,0.5874308701634283,0.06720656682201773,0.0,0.0,0.22020460358056265,0.08561641313285377,0.22020460358056265,0.08561641313285377,0.22020460358056265,0.08561641313285377,0.26424459890591484,0.08562893446952431,0.22020460358056265,0.08561641313285377,0.6553476079179008,0.04910902216204367
TCGA-LUAD,mrna,primary_diagnosis,0.0001,both,False,N/A,1000.0,0.22020460358056265,0.08561641313285377,0.16569580290138916,0.08726967969573193,0.2086477734152153,0.11454993653354563,0.2689483388440179,0.0762360829863929,0.6100340143199288,0.03533996286567652,0.5874308701634283,0.06720656682201773,0.0,0.0,0.22020460358056265,0.08561641313285377,0.22020460358056265,0.08561641313285377,0.22020460358056265,0.08561641313285377,0.26424459890591484,0.08562893446952431,0.22020460358056265,0.08561641313285377,0.6553476079179008,0.04910902216204367
TCGA-LUAD,mrna,primary_diagnosis,0.0001,both,True,0-1,1000.0,0.2141943734015345,0.06902706220759562,0.1615597370181754,0.08762053164999574,0.21718312695056877,0.1156000032220613,0.2902272019919078,0.08722026374092824,0.6035846421066442,0.023257282041369204,0.5824664921641667,0.0542307059070263,0.0,0.0,0.2141943734015345,0.06902706220759562,0.2141943734015345,0.06902706220759562,0.2141943734015345,0.06902706220759562,0.26218279565026065,0.06699123794395342,0.2141943734015345,0.06902706220759562,0.6979293439455919,0.03737464211002929
TCGA-LUAD,mrna,primary_diagnosis,0.0001,both,True,0.3-1,1000.0,0.23184143222506393,0.076465616257974,0.16210820895873163,0.0716535306394704,0.20141263129635217,0.08048401479143251,0.28471408983173685,0.07397324657867312,0.6056752706867724,0.028893070781126337,0.585489496291822,0.058147477713470834,0.0,0.0,0.23184143222506393,0.076465616257974,0.23184143222506393,0.076465616257974,0.23184143222506393,0.076465616257974,0.2845470268645788,0.08273755088978639,0.23184143222506393,0.076465616257974,0.6974887266086304,0.0327606497999555
TCGA-LUAD,mrna,primary_diagnosis,0.0001,both,True,0.5-1,1000.0,0.2231031543052003,0.07930413784048967,0.15712623971665565,0.07133221927492117,0.19764002147723078,0.07766248911576612,0.27860971762442344,0.07240454764946151,0.6083460534606879,0.031068653142627124,0.584981610121145,0.062460677228041286,0.0,0.0,0.2231031543052003,0.07930413784048967,0.2231031543052003,0.07930413784048967,0.2231031543052003,0.07930413784048967,0.27315690970484247,0.08409196285110591,0.2231031543052003,0.07930413784048967,0.6799123514656837,0.02927669849175679
TCGA-LUAD,mrna,primary_diagnosis,0.0001,both,True,0.8-1,1000.0,0.2260443307757886,0.08786134624957424,0.1684795233238289,0.09020405615647052,0.20875113258834185,0.11814877556108339,0.27559760400704675,0.07452466113559697,0.6091591955197224,0.03405969230576284,0.5860665122990705,0.06489805307495411,0.0,0.0,0.2260443307757886,0.08786134624957424,0.2260443307757886,0.08786134624957424,0.2260443307757886,0.08786134624957424,0.27503562920816244,0.0887557280373496,0.2260443307757886,0.08786134624957424,0.6672416161234921,0.03218776477236129
TCGA-LUAD,mrna,primary_diagnosis,0.0001,both,True,N/A,1000.0,0.2260443307757886,0.08786134624957424,0.1684795233238289,0.09020405615647052,0.20875113258834185,0.11814877556108339,0.27559760400704675,0.07452466113559697,0.6091591955197224,0.03405969230576284,0.5860665122990705,0.06489805307495411,0.0,0.0,0.2260443307757886,0.08786134624957424,0.2260443307757886,0.08786134624957424,0.2260443307757886,0.08786134624957424,0.27503562920816244,0.0887557280373496,0.2260443307757886,0.08786134624957424,0.6672416161234921,0.03218776477236129
TCGA-LUAD,mrna,primary_diagnosis,0.0001,edge,False,0-1,1000.0,0.22020460358056265,0.08561641313285377,0.16569580290138916,0.08726967969573193,0.2086477734152153,0.11454993653354563,0.2689483388440179,0.0762360829863929,0.6115259253816621,0.03455212217960748,0.5900808136738369,0.06915715133089423,0.0,0.0,0.22020460358056265,0.08561641313285377,0.22020460358056265,0.08561641313285377,0.22020460358056265,0.08561641313285377,0.26424459890591484,0.08562893446952431,0.22020460358056265,0.08561641313285377,0.6553476079179008,0.04910902216204367
TCGA-LUAD,mrna,primary_diagnosis,0.0001,edge,False,0.3-1,1000.0,0.22020460358056265,0.08561641313285377,0.16569580290138916,0.08726967969573193,0.2086477734152153,0.11454993653354563,0.2689483388440179,0.0762360829863929,0.6115259253816621,0.03455212217960748,0.5900808136738369,0.06915715133089423,0.0,0.0,0.22020460358056265,0.08561641313285377,0.22020460358056265,0.08561641313285377,0.22020460358056265,0.08561641313285377,0.26424459890591484,0.08562893446952431,0.22020460358056265,0.08561641313285377,0.6553476079179008,0.04910902216204367
TCGA-LUAD,mrna,primary_diagnosis,0.0001,edge,False,0.5-1,1000.0,0.22020460358056265,0.08561641313285377,0.16569580290138916,0.08726967969573193,0.2086477734152153,0.11454993653354563,0.2689483388440179,0.0762360829863929,0.6115259253816621,0.03455212217960748,0.5900808136738369,0.06915715133089423,0.0,0.0,0.22020460358056265,0.08561641313285377,0.22020460358056265,0.08561641313285377,0.22020460358056265,0.08561641313285377,0.26424459890591484,0.08562893446952431,0.22020460358056265,0.08561641313285377,0.6553476079179008,0.04910902216204367
TCGA-LUAD,mrna,primary_diagnosis,0.0001,edge,False,0.8-1,1000.0,0.22020460358056265,0.08561641313285377,0.16569580290138916,0.08726967969573193,0.2086477734152153,0.11454993653354563,0.2689483388440179,0.0762360829863929,0.6115259253816621,0.03455212217960748,0.5900808136738369,0.06915715133089423,0.0,0.0,0.22020460358056265,0.08561641313285377,0.22020460358056265,0.08561641313285377,0.22020460358056265,0.08561641313285377,0.26424459890591484,0.08562893446952431,0.22020460358056265,0.08561641313285377,0.6553476079179008,0.04910902216204367
TCGA-LUAD,mrna,primary_diagnosis,0.0001,edge,False,N/A,1000.0,0.22020460358056265,0.08561641313285377,0.16569580290138916,0.08726967969573193,0.2086477734152153,0.11454993653354563,0.2689483388440179,0.0762360829863929,0.6115259253816621,0.03455212217960748,0.5900808136738369,0.06915715133089423,0.0,0.0,0.22020460358056265,0.08561641313285377,0.22020460358056265,0.08561641313285377,0.22020460358056265,0.08561641313285377,0.26424459890591484,0.08562893446952431,0.22020460358056265,0.08561641313285377,0.6553476079179008,0.04910902216204367
TCGA-LUAD,mrna,primary_diagnosis,0.0001,edge,True,0-1,1000.0,0.2141943734015345,0.06902706220759562,0.1615597370181754,0.08762053164999574,0.21718312695056877,0.1156000032220613,0.2902272019919078,0.08722026374092824,0.602778438992265,0.02392234094294945,0.5781077497007729,0.0527763821320366,0.0,0.0,0.2141943734015345,0.06902706220759562,0.2141943734015345,0.06902706220759562,0.2141943734015345,0.06902706220759562,0.26218279565026065,0.06699123794395342,0.2141943734015345,0.06902706220759562,0.6979293439455919,0.03737464211002929
TCGA-LUAD,mrna,primary_diagnosis,0.0001,edge,True,0.3-1,1000.0,0.23184143222506393,0.076465616257974,0.16210820895873163,0.0716535306394704,0.20141263129635217,0.08048401479143251,0.28471408983173685,0.07397324657867312,0.607139869142407,0.031176695993413814,0.5843702920679665,0.06200620275768429,0.0,0.0,0.23184143222506393,0.076465616257974,0.23184143222506393,0.076465616257974,0.23184143222506393,0.076465616257974,0.2845470268645788,0.08273755088978639,0.23184143222506393,0.076465616257974,0.6974887266086304,0.0327606497999555
TCGA-LUAD,mrna,primary_diagnosis,0.0001,edge,True,0.5-1,1000.0,0.2231031543052003,0.07930413784048967,0.15712623971665565,0.07133221927492117,0.19764002147723078,0.07766248911576612,0.27860971762442344,0.07240454764946151,0.6082453463309658,0.031841027429380615,0.5844713916574381,0.06537432783887707,0.0,0.0,0.2231031543052003,0.07930413784048967,0.2231031543052003,0.07930413784048967,0.2231031543052003,0.07930413784048967,0.27315690970484247,0.08409196285110591,0.2231031543052003,0.07930413784048967,0.6799123514656837,0.02927669849175679
TCGA-LUAD,mrna,primary_diagnosis,0.0001,edge,True,0.8-1,1000.0,0.2260443307757886,0.08786134624957424,0.1684795233238289,0.09020405615647052,0.20875113258834185,0.11814877556108339,0.27559760400704675,0.07452466113559697,0.6086024126168578,0.03348045462465436,0.586492969562737,0.06601203742858922,0.0,0.0,0.2260443307757886,0.08786134624957424,0.2260443307757886,0.08786134624957424,0.2260443307757886,0.08786134624957424,0.27503562920816244,0.0887557280373496,0.2260443307757886,0.08786134624957424,0.6672416161234921,0.03218776477236129
TCGA-LUAD,mrna,primary_diagnosis,0.0001,edge,True,N/A,1000.0,0.2260443307757886,0.08786134624957424,0.1684795233238289,0.09020405615647052,0.20875113258834185,0.11814877556108339,0.27559760400704675,0.07452466113559697,0.6090794525029247,0.032592286363297196,0.5853357047775651,0.06471569475319669,0.0,0.0,0.2260443307757886,0.08786134624957424,0.2260443307757886,0.08786134624957424,0.2260443307757886,0.08786134624957424,0.27503562920816244,0.0887557280373496,0.2260443307757886,0.08786134624957424,0.6672416161234921,0.03218776477236129
TCGA-LUAD,mrna,primary_diagnosis,0.0001,node,False,0-1,1000.0,0.03810741687979536,0.01308478490259489,0.0193055301830877,0.016394871184122344,0.14999999999999994,0.05414885747116091,0.01098960752560178,0.010513247122595841,0.5156008304133322,0.0658180457907199,0.5153929773929773,0.06451404638030679,0.0,0.0,0.03810741687979536,0.01308478490259489,0.03810741687979536,0.01308478490259489,0.03810741687979536,0.01308478490259489,0.00444603619367606,0.0029571913884033343,0.03810741687979536,0.01308478490259489,0.00248328580964342,0.0018777868733574064
TCGA-LUAD,mrna,primary_diagnosis,0.0001,node,False,0.3-1,1000.0,0.03810741687979536,0.01308478490259489,0.0193055301830877,0.016394871184122344,0.14999999999999994,0.05414885747116091,0.01098960752560178,0.010513247122595841,0.5156008304133322,0.0658180457907199,0.5153929773929773,0.06451404638030679,0.0,0.0,0.03810741687979536,0.01308478490259489,0.03810741687979536,0.01308478490259489,0.03810741687979536,0.01308478490259489,0.00444603619367606,0.0029571913884033343,0.03810741687979536,0.01308478490259489,0.00248328580964342,0.0018777868733574064
TCGA-LUAD,mrna,primary_diagnosis,0.0001,node,False,0.5-1,1000.0,0.03810741687979536,0.01308478490259489,0.0193055301830877,0.016394871184122344,0.14999999999999994,0.05414885747116091,0.01098960752560178,0.010513247122595841,0.5156008304133322,0.0658180457907199,0.5153929773929773,0.06451404638030679,0.0,0.0,0.03810741687979536,0.01308478490259489,0.03810741687979536,0.01308478490259489,0.03810741687979536,0.01308478490259489,0.00444603619367606,0.0029571913884033343,0.03810741687979536,0.01308478490259489,0.00248328580964342,0.0018777868733574064
TCGA-LUAD,mrna,primary_diagnosis,0.0001,node,False,0.8-1,1000.0,0.03810741687979536,0.01308478490259489,0.0193055301830877,0.016394871184122344,0.14999999999999994,0.05414885747116091,0.01098960752560178,0.010513247122595841,0.5156008304133322,0.0658180457907199,0.5153929773929773,0.06451404638030679,0.0,0.0,0.03810741687979536,0.01308478490259489,0.03810741687979536,0.01308478490259489,0.03810741687979536,0.01308478490259489,0.00444603619367606,0.0029571913884033343,0.03810741687979536,0.01308478490259489,0.00248328580964342,0.0018777868733574064
TCGA-LUAD,mrna,primary_diagnosis,0.0001,node,False,N/A,1000.0,0.03810741687979536,0.01308478490259489,0.0193055301830877,0.016394871184122344,0.14999999999999994,0.05414885747116091,0.01098960752560178,0.010513247122595841,0.5156008304133322,0.0658180457907199,0.5153929773929773,0.06451404638030679,0.0,0.0,0.03810741687979536,0.01308478490259489,0.03810741687979536,0.01308478490259489,0.03810741687979536,0.01308478490259489,0.00444603619367606,0.0029571913884033343,0.03810741687979536,0.01308478490259489,0.00248328580964342,0.0018777868733574064
TCGA-LUAD,mrna,primary_diagnosis,0.0001,node,True,0-1,1000.0,0.03810741687979536,0.01308478490259489,0.01911548194156884,0.0163980407263013,0.1555555555555555,0.04212708580028638,0.0108764281513507,0.010534269644929928,0.5045985611120324,0.07688791418994546,0.5061669267425082,0.07545635976672871,0.0,0.0,0.03810741687979536,0.01308478490259489,0.03810741687979536,0.01308478490259489,0.03810741687979536,0.01308478490259489,0.004302358624609219,0.003067811212850308,0.03810741687979536,0.01308478490259489,0.0024051105558035796,0.0019352957254502973
TCGA-LUAD,mrna,primary_diagnosis,0.0001,node,True,0.3-1,1000.0,0.03810741687979536,0.01308478490259489,0.01911548194156884,0.0163980407263013,0.1555555555555555,0.04212708580028638,0.0108764281513507,0.010534269644929928,0.5048941914756409,0.06407819805407343,0.5080683579985905,0.06932628242771788,0.0,0.0,0.03810741687979536,0.01308478490259489,0.03810741687979536,0.01308478490259489,0.03810741687979536,0.01308478490259489,0.004302358624609219,0.003067811212850308,0.03810741687979536,0.01308478490259489,0.0024051105558035796,0.0019352957254502973
TCGA-LUAD,mrna,primary_diagnosis,0.0001,node,True,0.5-1,1000.0,0.03810741687979536,0.01308478490259489,0.01909894755003446,0.01641549739929311,0.1555555555555555,0.04212708580028638,0.01086761447252116,0.010542802094029158,0.49827708064909065,0.05851152774728488,0.49817817712003765,0.060276986853986386,0.0,0.0,0.03810741687979536,0.01308478490259489,0.03810741687979536,0.01308478490259489,0.03810741687979536,0.01308478490259489,0.00429944079080904,0.003071820489828558,0.03810741687979536,0.01308478490259489,0.002403555200716,0.0019372296760112877
TCGA-LUAD,mrna,primary_diagnosis,0.0001,node,True,0.8-1,1000.0,0.03810741687979536,0.01308478490259489,0.01909894755003446,0.01641549739929311,0.1555555555555555,0.04212708580028638,0.01086761447252116,0.010542802094029158,0.5019817979662706,0.062191839341713094,0.5081327952839582,0.06625905773893487,0.0,0.0,0.03810741687979536,0.01308478490259489,0.03810741687979536,0.01308478490259489,0.03810741687979536,0.01308478490259489,0.00429944079080904,0.003071820489828558,0.03810741687979536,0.01308478490259489,0.002403555200716,0.0019372296760112877
TCGA-LUAD,mrna,primary_diagnosis,0.0001,node,True,N/A,1000.0,0.03810741687979536,0.01308478490259489,0.01909894755003446,0.01641549739929311,0.1555555555555555,0.04212708580028638,0.01086761447252116,0.010542802094029158,0.5,0.0008928115924072824,0.5,0.00027407239580878596,0.0,0.0,0.03810741687979536,0.01308478490259489,0.03810741687979536,0.01308478490259489,0.03810741687979536,0.01308478490259489,0.00429944079080904,0.003071820489828558,0.03810741687979536,0.01308478490259489,0.002403555200716,0.0019372296760112877
TCGA-LUAD,mrna,primary_diagnosis,0.001,both,False,0-1,1000.0,0.25507246376811593,0.023689140865623192,0.16978338432032633,0.03217744191140925,0.2326928755998523,0.08684563942591281,0.24124540569786745,0.030542260000797412,0.6165812477405251,0.04305728556253858,0.608546321464926,0.04643953414843268,0.0,0.0,0.25507246376811593,0.023689140865623192,0.25507246376811593,0.023689140865623192,0.25507246376811593,0.023689140865623192,0.3208296181232623,0.037565155915856234,0.25507246376811593,0.023689140865623192,0.6423869187072078,0.0927576768158283
TCGA-LUAD,mrna,primary_diagnosis,0.001,both,False,0.3-1,1000.0,0.25507246376811593,0.023689140865623192,0.16978338432032633,0.03217744191140925,0.2326928755998523,0.08684563942591281,0.24124540569786745,0.030542260000797412,0.6165812477405251,0.04305728556253858,0.608546321464926,0.04643953414843268,0.0,0.0,0.25507246376811593,0.023689140865623192,0.25507246376811593,0.023689140865623192,0.25507246376811593,0.023689140865623192,0.3208296181232623,0.037565155915856234,0.25507246376811593,0.023689140865623192,0.6423869187072078,0.0927576768158283
TCGA-LUAD,mrna,primary_diagnosis,0.001,both,False,0.5-1,1000.0,0.25507246376811593,0.023689140865623192,0.16978338432032633,0.03217744191140925,0.2326928755998523,0.08684563942591281,0.24124540569786745,0.030542260000797412,0.6165812477405251,0.04305728556253858,0.608546321464926,0.04643953414843268,0.0,0.0,0.25507246376811593,0.023689140865623192,0.25507246376811593,0.023689140865623192,0.25507246376811593,0.023689140865623192,0.3208296181232623,0.037565155915856234,0.25507246376811593,0.023689140865623192,0.6423869187072078,0.0927576768158283
TCGA-LUAD,mrna,primary_diagnosis,0.001,both,False,0.8-1,1000.0,0.25507246376811593,0.023689140865623192,0.16978338432032633,0.03217744191140925,0.2326928755998523,0.08684563942591281,0.24124540569786745,0.030542260000797412,0.6165812477405251,0.04305728556253858,0.608546321464926,0.04643953414843268,0.0,0.0,0.25507246376811593,0.023689140865623192,0.25507246376811593,0.023689140865623192,0.25507246376811593,0.023689140865623192,0.3208296181232623,0.037565155915856234,0.25507246376811593,0.023689140865623192,0.6423869187072078,0.0927576768158283
TCGA-LUAD,mrna,primary_diagnosis,0.001,both,False,N/A,1000.0,0.25507246376811593,0.023689140865623192,0.16978338432032633,0.03217744191140925,0.2326928755998523,0.08684563942591281,0.24124540569786745,0.030542260000797412,0.6165812477405251,0.04305728556253858,0.608546321464926,0.04643953414843268,0.0,0.0,0.25507246376811593,0.023689140865623192,0.25507246376811593,0.023689140865623192,0.25507246376811593,0.023689140865623192,0.3208296181232623,0.037565155915856234,0.25507246376811593,0.023689140865623192,0.6423869187072078,0.0927576768158283
TCGA-LUAD,mrna,primary_diagnosis,0.001,both,True,0-1,1000.0,0.23150042625745945,0.051171626588771175,0.17884957498737636,0.027651769188772466,0.2898093895768314,0.06606045597355464,0.26999026359004213,0.04577298007907125,0.6080207219120577,0.033933351933985265,0.6074880532903789,0.03300943151036987,0.0,0.0,0.23150042625745945,0.051171626588771175,0.23150042625745945,0.051171626588771175,0.23150042625745945,0.051171626588771175,0.27831585630888,0.04916615164723986,0.23150042625745945,0.051171626588771175,0.6675637747456862,0.10856530736528346
TCGA-LUAD,mrna,primary_diagnosis,0.001,both,True,0.3-1,1000.0,0.2432651321398124,0.04609314693181979,0.17641431975354943,0.038244953822124,0.264743615557569,0.08193480774960042,0.25537656923686336,0.03910294374899488,0.612194386699434,0.03523447749064782,0.6134510442184861,0.0364544190327663,0.0,0.0,0.2432651321398124,0.04609314693181979,0.2432651321398124,0.04609314693181979,0.2432651321398124,0.04609314693181979,0.3012360058080819,0.04384168992259745,0.2432651321398124,0.04609314693181979,0.6556660707507895,0.09701818689210659
